,Static - Unconstrained,Static - Unconstrained,Static - Unconstrained,Static - Unconstrained,Static - Unconstrained,Static - Beta-neutral,Static - Beta-neutral,Static - Beta-neutral,Static - Beta-neutral,Kalman (RW) - Unconstrained,Kalman (RW) - Unconstrained,Kalman (RW) - Unconstrained,Kalman (RW) - Unconstrained,Kalman (RW) - Unconstrained,Kalman (RW) - Beta-neutral,Kalman (RW) - Beta-neutral,Kalman (RW) - Beta-neutral,Kalman (RW) - Beta-neutral,Kalman (MR) - Unconstrained,Kalman (MR) - Unconstrained,Kalman (MR) - Unconstrained,Kalman (MR) - Unconstrained,Kalman (MR) - Unconstrained,Kalman (MR) - Beta-neutral,Kalman (MR) - Beta-neutral,Kalman (MR) - Beta-neutral,Kalman (MR) - Beta-neutral,LASSO - Unconstrained,LASSO - Unconstrained,LASSO - Unconstrained,LASSO - Unconstrained,LASSO - Unconstrained,Benchmark (EW) - Unconstrained,Benchmark (EW) - Unconstrained,Benchmark (EW) - Unconstrained,Benchmark (EW) - Unconstrained,Benchmark (EW) - Unconstrained,LASSO - Beta-neutral,LASSO - Beta-neutral,LASSO - Beta-neutral,LASSO - Beta-neutral,Benchmark (EW) - Beta-neutral,Benchmark (EW) - Beta-neutral,Benchmark (EW) - Beta-neutral,Benchmark (EW) - Beta-neutral
2017-03-31,0.2300261315582794,0.16709037966701612,-0.7439032671140912,1.0079900671049786,1.1283862745863336,0.30761077350420046,-0.7897096083897704,0.9417734718400159,1.0441244852919378,0.4929529938519688,0.1614209378124766,0.2694600318880843,0.7010829584826069,0.5052831818835459,0.582881414351846,0.3508470390497428,0.6194922587745724,0.2854458677299453,0.5011199953700808,0.19968788923665629,-0.05780073817268774,0.7833509899255056,0.8569661447156025,0.6502037065974376,-0.09567507279859312,0.7363131269747127,0.7678533916192869,0.673544434089527,0.031218962759269615,-0.21931423746410886,0.8076091644890807,0.7454294763228049,0.2,0.2,0.2,0.2,0.2,0.3887725892914027,-0.08265366237030287,0.5007699785636411,0.8476507958543477,0.25,0.25,0.25,0.25
2017-06-30,0.16365331978459483,0.3424082800262931,-0.5963131576668386,0.9831011852701157,1.1548611450710362,0.4420876680259383,-0.6162306424499568,0.92521677745807,1.0841778984654886,0.5299310935183866,0.13419930084623286,-0.22820199638935085,0.7513288357138371,1.0739677186453707,0.6117972027734515,-0.35187471373914214,0.7093511821333703,1.0993901115271163,0.5363015414325953,0.05843459722529941,-0.10105973124090492,0.768843178231273,0.970350317900837,0.513554822655653,-0.1694319158782307,0.7402875044334095,0.9560659820508693,0.7048724325678019,-0.29344240908706565,-0.4334324751795083,0.7942581784312073,0.9045116924064857,0.2,0.2,0.2,0.2,0.2,-0.21005195540647206,-0.4908803178435718,0.453090677550266,1.2600588091675544,0.25,0.25,0.25,0.25
2017-09-30,0.2807328482343761,0.22460384437057823,-0.5062628405868072,0.9635235122046995,1.2224133652156042,0.4075534996296009,-0.5559289460595626,0.8920400338874398,1.141699470207355,0.5243024715312725,0.17805385344791091,-0.17621412648927187,0.7547758920982464,1.0001510733251433,0.6616424881413685,-0.2716948460827553,0.7079192780821448,0.9838412698257986,0.5275141913112034,0.13700776078362092,-0.11255470319756578,0.7789074519171495,0.9380466694229067,0.6092460275346184,-0.1817213522197565,0.7450745427003865,0.8978838584770612,0.6949680546804209,-0.040887081123921934,-0.5634968535177898,0.8891915537081023,0.9373825764343162,0.2,0.2,0.2,0.2,0.2,0.29655294106388447,-0.7284640793875261,0.634649662743158,1.2719806876833997,0.25,0.25,0.25,0.25
2017-12-31,0.28889820218521095,0.16624409617366367,-0.566581761837234,0.985658268738884,1.226933154631236,0.35075778684565556,-0.6243966916094537,0.9158839969675181,1.1466702782333777,0.5332633550039162,0.1777156095379776,-0.0472937466226161,0.7039181743369898,0.8909018168982368,0.6783974904046383,-0.08869529392511347,0.6384751913613068,0.8324080975288964,0.5213030000939689,0.16995992582672184,-0.09737158395801752,0.7808864194225332,0.9091567593497061,0.6419530291615979,-0.15729437039578686,0.7410153668600675,0.8485935608699557,0.6982039897526519,0.05993501886351528,-0.45465145332847107,0.8862520903845441,0.8424901891605139,0.2,0.2,0.2,0.2,0.2,0.5044505044286386,-0.5115450317235265,0.604935057521896,1.116851789668612,0.25,0.25,0.25,0.25
2018-03-31,0.12089801218102096,0.42029893342502384,-0.7545366314809584,0.7562242099807033,1.487310065419107,0.49162692659888757,-0.7675011732934035,0.7066925885721611,1.432865138059598,0.5436636929776962,0.10287698907476964,-0.05987055467849175,0.8130015870922918,0.8419273190429335,0.5859390478322266,-0.10571777861291334,0.8144302404065504,0.7581022318046826,0.5460789371595994,0.05074877179996801,-0.08734452625413991,0.7911978223442396,0.931671351279747,0.5130112489174655,-0.1475138600432732,0.7844610522239838,0.8944307085529732,0.6929865046101805,0.09324964912382241,-0.35299117602478153,0.8897742854973145,0.7344823451840304,0.2,0.2,0.2,0.2,0.2,0.545796783500807,-0.2936816643629989,0.6402274741399833,0.8656572383404397,0.25,0.25,0.25,0.25
2018-06-30,0.16758150369392927,0.418983810781332,-0.6999896122315621,0.7026897508323631,1.537242371894681,0.5225140914303187,-0.7229519250617344,0.6378098644097739,1.4756733028233933,0.5394742940431326,0.16512946850255314,-0.11604494989467101,0.7550757385260439,0.9215688997796385,0.6694814661180788,-0.18949469176648182,0.7255218193177592,0.8817139568867411,0.544531167804861,0.0849800650217027,-0.1041312168239316,0.781808652574565,0.9363036831565724,0.5615272009904209,-0.17403405755437767,0.7698715866574767,0.909081721667278,0.6769189909764141,0.220655974807384,-0.3664393156375578,0.9667695998343219,0.6031601773806968,0.2,0.2,0.2,0.2,0.2,0.7403268366005443,-0.3018134875239838,0.7597491406002947,0.6004004212229165,0.25,0.25,0.25,0.25
2018-09-30,0.17290622408726783,0.34481780788519895,-0.40895922978263394,0.882148741897712,1.2266484149262191,0.44887529995660086,-0.42324038124103325,0.8215588892642287,1.1535923390555012,0.5110128772655173,0.2719640950467259,-0.20422316765148413,0.7006908163173292,1.0248677840084208,0.7542851917121455,-0.2939657721657882,0.6308099019458343,0.9921862917569997,0.5046214702011121,0.2264504000592098,-0.12949504071292514,0.7874475010531025,0.9283190107248608,0.6784397233442224,-0.18773195541291093,0.7471522754922476,0.8534557370053493,0.5766225227873987,0.5063151073101483,-0.07917374265554472,0.9075191141903024,0.24898802178713358,0.2,0.2,0.2,0.2,0.2,0.9237106527114145,0.15798579170735835,0.5885353617180221,0.0014271900818652234,0.25,0.25,0.25,0.25
2018-12-31,-0.08306073058130646,0.6009255946826549,-0.1577421735894814,0.6850347599165819,0.8857456368109996,0.561051418042686,-0.15688230981264556,0.7297480946866179,0.9420037372357767,0.552932167314129,0.11638051842516928,-0.19062593065391972,0.7781295788993459,0.9993368996464244,0.6153001524469021,-0.30791305137311875,0.7758114723903315,1.0084454976104509,0.5474751350119579,0.05913278603505396,-0.12261410640934207,0.7933673581562938,0.9675095800221502,0.5175826780193946,-0.20201929048754577,0.7928523282303558,0.953090645780281,0.6938353775681821,0.18467780565250203,-0.40788794197336525,1.0622661356746936,0.4873798053715175,0.2,0.2,0.2,0.2,0.2,0.6989739893411822,-0.40079769405175303,0.9544932183478972,0.41293068171975983,0.25,0.25,0.25,0.25
2019-03-31,0.30015876074729914,0.5333804600987714,-0.10816618507895366,0.8516277994553395,0.7718766788266579,0.7643712828611231,-0.12354504410897052,0.77813985106518,0.6393029783626255,0.5728199729426946,0.014032348290167557,-0.05488852198909027,0.7363054166170987,0.9147006700816743,0.5243272339101134,-0.10195010791750261,0.7472397828761471,0.8899263527711803,0.5995656727484602,-0.0800287879762294,-0.0802913607184366,0.7506039494306291,0.9105669907041626,0.4305366030831028,-0.15555194308144235,0.8136516631249591,0.9290973193845915,0.6578929674424312,0.1600759173179373,-0.4294405893725358,0.983046078138413,0.6669078416588168,0.2,0.2,0.2,0.2,0.2,0.6660266626979059,-0.42044559661302205,0.8294267300112481,0.6705882808657244,0.25,0.25,0.25,0.25
2019-06-30,0.16213219671817553,0.4560838389572146,0.11832757107933427,0.8164978383665787,0.6524260699811799,0.5586822952093702,0.11762089320038245,0.7589809954236406,0.5635053469138782,0.5312992767867775,0.16820187281310445,-0.23661510792435886,0.7511243875488958,1.0733850102898956,0.6672296881555939,-0.3612974644567974,0.7281859835444651,1.0702322847304337,0.5055747511169459,0.190300670492594,-0.1680433249904704,0.7988067173262964,0.9943073773199695,0.6457624227705534,-0.24803982644504036,0.7753485718048201,0.9312280292274627,0.6669760351942299,0.0909382862263083,-0.4434708937292854,0.9467729620185437,0.7193674620331024,0.2,0.2,0.2,0.2,0.2,0.5966225768403367,-0.5043671716225528,0.8197150677561164,0.7986057001860432,0.25,0.25,0.25,0.25
2019-09-30,0.007855774080567752,0.6756983433032795,0.03888951254707809,0.6611984684980053,0.6754932247469567,0.6800221377011574,0.03871910566013984,0.6575373555736717,0.6705283898488336,0.5537363482966208,0.09987158908401945,-0.12647350632724827,0.7824051650271099,0.9457717424540687,0.6125191301241326,-0.2112981491638106,0.7950799060910442,0.9039246640967126,0.553406698797005,0.027711070198146594,-0.1458066977100635,0.7925862968209573,1.00596639143327,0.5018731308541362,-0.24056276881059294,0.8101955644043828,0.9952018150654294,0.676724461239478,-0.5731869457106524,-0.16249397843833313,0.7827180810091924,0.30326929080092657,0.2,0.2,0.2,0.2,0.2,-0.8052755003356403,0.08348524865707403,0.4917831390111738,-0.0697577838219881,0.25,0.25,0.25,0.25
2019-12-31,0.07994702676519334,0.7855610619135892,0.007577035788116321,0.6836753523904419,0.5625600939995209,0.8338159565697738,0.005791996140851017,0.6498726103470603,0.5149709346805268,0.5657180280254644,0.05166007418107365,-0.04828289471566717,0.7789107394576094,0.8761719868345559,0.5604952959829069,-0.09570756744761562,0.8019837833943503,0.8103767223121271,0.5714522663446427,0.00756992959142397,-0.10849911806868667,0.7970726546675315,0.9387167986750105,0.503852139325741,-0.19301786317689626,0.8386530880428826,0.9161985807702488,0.6974503746412748,-0.24605244663082537,-0.38310546628527803,0.8619072517320755,0.7168373824851895,0.2,0.2,0.2,0.2,0.2,-0.11050456154609345,-0.41946885797272543,0.7031122247176338,0.905768308644325,0.25,0.25,0.25,0.25
2020-03-31,-0.037156883551000414,0.8632056496804292,0.027631063044853472,0.6613729326794815,0.41018785718657236,0.844125263637091,0.028572604992212012,0.6798115654068372,0.43429648815184474,0.5452021443596798,0.15861578845749796,-0.15573622710624124,0.7508482768157708,0.9958184558590981,0.6754775228144123,-0.25128131205232157,0.732937226182114,0.9666342623437776,0.5294957029929632,0.1267148408828695,-0.16174102427944012,0.80741370725856,1.0059684426933564,0.5952674312340527,-0.25115239152762564,0.8010084256743363,0.9639520561013686,0.6814501649262967,0.08460720972357899,-0.3975784471281102,0.9732952995315642,0.5962759268465947,0.2,0.2,0.2,0.2,0.2,0.6232786344456129,-0.43135436103679964,0.914433564931848,0.5696469349988326,0.25,0.25,0.25,0.25
2020-06-30,0.3513085092672661,0.26153207526307487,0.6150281834908159,0.5443077263209608,-0.18429397823660798,0.5369097019797017,0.7391733436971608,0.44493494451224075,-0.5062503031086192,0.5319290466000071,-0.030527918456563583,-0.6611617948016831,0.623214817765805,1.5116502273602654,0.4196287347881502,-0.9094414330433847,0.5733876636725511,1.6586129849494167,0.6111492141185236,-0.2244837700773197,-0.2605510567038771,0.6884035960537507,1.111448817458007,0.2565097350308145,-0.3894241980754198,0.7850426762835145,1.2456745540367447,0.36909802393155394,-0.4281162939286148,-0.9613422994399647,0.5851128521580334,0.7344941753840888,0.2,0.2,0.2,0.2,0.2,-0.33369055879914583,-0.9232099335190237,0.33252928757518796,0.5820288286062988,0.25,0.25,0.25,0.25
2020-09-30,0.6296898697589356,-0.5459637988517453,0.4467879052352924,0.08177154733218839,-0.38702185689558194,-0.3292580649305641,1.0268764527843797,-0.3811329184623793,-1.8015139790480827,0.5111883895704674,0.1325933949108046,-0.32180623660345914,0.7545581920147285,1.13670082277529,0.6453044606756521,-0.4194629400610462,0.7779991415529465,1.0942783822076045,0.5157443492186399,0.18403448572874487,-0.30800082639517046,0.746625481624677,1.0605235577279966,0.7300314900637963,-0.4031249809260052,0.7712395860456301,0.9896980468500258,0.6032360995166367,0.03323925140218953,-0.5457973930800469,0.9193036519669366,0.7208132339273713,0.2,0.2,0.2,0.2,0.2,0.6159991728572423,-0.6452281733175681,0.9401260049874111,0.6453890083013175,0.25,0.25,0.25,0.25
2020-12-31,0.5972402974566282,-0.42845350886713063,0.5415204822624351,-0.02388591168340699,-0.4846990717020714,-0.11314946857916414,1.0457090517458858,-0.4903325096161141,-1.6924307247195587,0.5172814608647995,0.06306476723269892,-0.3984062717655052,0.7931820866060654,1.190404304982501,0.554367209401517,-0.5453259042756738,0.8483547807525174,1.1829189672106573,0.5350135835903925,-0.0500821617284509,-0.347007207244285,0.7555550558466937,1.2221950109074187,0.4223312131977432,-0.48877602666051867,0.8155489647263534,1.2605231473008507,0.5258313615972084,0.12557088660640414,-0.7977041900875359,0.9372317131367275,0.7757568192608145,0.2,0.2,0.2,0.2,0.2,0.5638575605453694,-0.9551343652965779,0.8776543223640764,0.6677059092878733,0.25,0.25,0.25,0.25
2021-03-31,0.6355050879575935,-0.6241976682876686,0.3695011709941216,0.1300426560521661,-0.3505197143618397,-0.5138718955139088,0.875628018558464,-0.2819533070194329,-1.789090725070582,0.4329199489215332,0.39401449090719703,-0.15866262392948824,0.619502905284509,0.9448303724438488,0.8299094897464947,-0.17454488394773168,0.5577580180393369,0.7907166212379063,0.3895018047884913,0.41110436597496175,-0.37689875416220814,0.7744600891081982,1.1118318640185518,0.7759867010498263,-0.42841326586769163,0.7351771746551091,0.9873462002465221,0.5492861263444581,0.13518354328590573,-0.7322132016724249,0.8465720741861485,0.9707272226414683,0.2,0.2,0.2,0.2,0.2,0.6385783884030164,-0.8921654332286203,0.76885910884054,0.9776662346665448,0.25,0.25,0.25,0.25
2021-06-30,0.6089951452543466,-0.5681480744059787,-0.2643547298826459,0.09215185729408154,0.2175267208965075,-0.366683376696727,-0.4440643027551348,-0.2952238027189783,-0.43569387798869535,0.460019206622524,0.19311348676245704,0.18499295455887999,0.7211335688360717,0.49373276822006773,0.6224652864589119,0.2722170838284425,0.6976522053023616,0.20441082621714504,0.45234204564841124,0.29097122746462967,-0.29277969589012665,0.7956331901876116,1.0280059844794094,0.7355110611691486,-0.3479766696386588,0.7898244784617992,0.8988137668671141,0.5731364308941487,0.13438284093518954,-0.5609919062438485,0.8482551718422252,0.8532079591485561,0.2,0.2,0.2,0.2,0.2,0.7018956863736915,-0.6623363795425312,0.8038295899116931,0.8308576556133221,0.25,0.25,0.25,0.25
2021-09-30,0.5773740626961731,-0.31310994427935535,-0.43825176907019436,-0.020174328135017128,0.4152104890111735,0.06944060105127153,-0.6946980475337615,-0.4275383850272468,-0.01512909444894283,0.5348460326461884,0.06611957333585561,-0.3045203876119717,0.7694689996410929,1.113145142402345,0.5935078117896752,-0.4193683817096915,0.8347050679722745,1.0845485121438145,0.5287061809390965,0.019127823484110407,-0.3011737472881029,0.767593292859907,1.1644779344016754,0.5097551642043779,-0.4089055254767449,0.8237676126861709,1.1520897712011686,0.5782185772443805,0.11036207325267236,-0.5531587455571525,0.8369099018958575,0.8582320903555828,0.2,0.2,0.2,0.2,0.2,0.6796378067832451,-0.6704069457239596,0.8104603144203061,0.8561565490407662,0.25,0.25,0.25,0.25
2021-12-31,0.5500730393921587,-0.04301505105078291,-0.6509063409097234,0.031159397667815624,0.8643769016984144,0.45821760712725446,-0.9720048745088725,-0.2960990408588926,0.7164462039544106,0.556924425368771,-0.0033547898670360367,-0.16624654137895833,0.774018278795223,0.964940556417507,0.5362374928289382,-0.22030238907939698,0.8728269874642087,0.8811958997949297,0.5595733146055728,-0.046092426801861645,-0.26020392467263087,0.7570522056155273,1.106998783217755,0.47444448238122267,-0.3718847295184897,0.8503918032812144,1.1115908432442225,0.5792128618163616,0.09826184144833762,-0.5497942538772974,0.8276815420582749,0.8735145581661512,0.2,0.2,0.2,0.2,0.2,0.6628681235166892,-0.6684914403805545,0.7949946231064237,0.8894798452728482,0.25,0.25,0.25,0.25
2022-03-31,0.2866446079426626,0.16298745218712768,-0.5876925187139004,-0.5679502716852415,0.6080446481895682,0.3688100670883819,-0.632954014085091,-0.7272976231913575,0.4444714240948871,0.5025153289047153,0.028446616885912553,-0.1689166945692558,0.8696095610262444,0.8507222141537373,0.4740742991330919,-0.21754378647639674,0.9931481389652085,0.7059750890085257,0.5297832907801173,-0.008410668798391786,-0.2225658748938312,0.7718373558419562,1.0149096826466943,0.4728554641290878,-0.310625599631771,0.8933224957048856,0.9683407248930033,0.544663039288958,0.1385131796900747,-0.5493601908372799,0.7824893870889837,0.844560668085922,0.2,0.2,0.2,0.2,0.2,0.6748208749621863,-0.6924675460629475,0.8018021704700817,0.8493657656116483,0.25,0.25,0.25,0.25
2022-06-30,0.4562285060085389,0.1045055376007757,-0.6514000668806944,-0.010581141082237804,0.5480809235011306,0.4968810349125942,-0.8326537137201643,-0.21871333611845925,0.30546434933078725,0.557574537233254,-0.06343174153614121,0.08141637158432959,0.5878199730310513,0.7825777403082084,0.44293937021447805,0.158756008996606,0.6404248274009876,0.6446484040478918,0.5661638744094487,-0.03714490399229712,-0.14280577897071603,0.7381307797224533,0.8884754404600465,0.5067165400564536,-0.20870752735685094,0.9016025419671573,0.8273350525055914,0.5393040910163157,0.12840143572057167,-0.5643448458174208,0.7224699176894062,0.964703543753584,0.2,0.2,0.2,0.2,0.2,0.6556178690865146,-0.7128001433681241,0.7111079591071878,1.014122619848133,0.25,0.25,0.25,0.25
2022-09-30,0.5580539401011975,0.03939153048700375,-0.5509516833024641,0.04653796256670555,0.7782038275990553,0.6165663400944542,-0.8857582194851661,-0.2591225483921613,0.6403153275022634,0.5062171370163516,0.09523506219413333,-0.14808790330437982,0.7640664658375541,0.9387982143061155,0.5759691815671174,-0.19749553434068068,0.8341308887769304,0.844682411007719,0.5568858298849668,-0.025281295753798495,-0.20316529229933936,0.7178873308270455,1.0067715715496122,0.507288397270432,-0.3129381693085952,0.8422636570382052,1.0138080686620887,0.5095724726209482,0.16384550169083453,-0.5635001832486103,0.7427537958964633,0.9965699232691372,0.2,0.2,0.2,0.2,0.2,0.6350512834394023,-0.6879407881822548,0.6808544156156571,1.0513142524436874,0.25,0.25,0.25,0.25
2022-12-31,0.6171379693299278,-0.035736785501372464,-0.48646035718489083,0.26773540426215986,0.8585038726958989,0.7253002287666025,-1.0407078089592605,0.11967247495684405,0.9908795596850908,0.500471462202504,0.16720485941339275,-0.31295314619841696,0.6348105971397828,1.1453133139820892,0.6749513458406616,-0.44707807563442836,0.6647401164459691,1.1821562608349838,0.510829262275287,0.09138755977031406,-0.25687288887575593,0.7109154114978465,1.0560890568459136,0.5882843336724394,-0.37491382628336967,0.7866021311515535,1.068449386982943,0.49478093411698565,0.1492160005828223,-0.5682027133638905,0.7293539781381448,0.9797374593724614,0.2,0.2,0.2,0.2,0.2,0.5939736286643204,-0.7085700530120994,0.676233514462706,1.0747429789597083,0.25,0.25,0.25,0.25
2023-03-31,0.5791313800660906,-0.14666020922733675,-0.4740889595016533,0.013780355265720344,0.5662431024580474,0.3816904837456119,-0.9007188833046429,-0.3070775913019322,0.4619749160947148,0.4738070015612724,0.06213567692859525,0.06566197237919517,0.7645214579277324,0.6006125919488461,0.48409996600247873,0.07225026910861712,0.8478047557255765,0.4716802732084544,0.503501891495431,0.1063792233186945,-0.09897552071409081,0.7513598776767215,0.7332224534278222,0.6058809516726313,-0.16506974834930996,0.8684947472021,0.671694383237866,0.46099795603190574,0.22438408314843952,-0.5727194148052152,0.7187827367724695,0.9044616445319497,0.2,0.2,0.2,0.2,0.2,0.6537360012781123,-0.7132036810890866,0.6606727592256079,1.011613093082385,0.25,0.25,0.25,0.25
2023-06-30,0.6250026559409205,-0.1854469886786566,-0.279093592101465,-0.02075935915793209,0.4652669066440273,0.4583480771847969,-0.6916404721072754,-0.5024165944964143,0.2904925936641254,0.46256459659362864,0.14977761916663318,-0.4845765878541443,0.6901970305401114,1.2073285799141111,0.5817252910854391,-0.6692935302798408,0.733911434470678,1.2843409340148835,0.49978743998977254,0.07004147676665551,-0.24194972558244549,0.7165280192676695,0.973519275649099,0.5431817450570214,-0.3704833789380827,0.8104707507207157,1.0137448642676756,0.433198659783279,0.25583581820133483,-0.669068190390968,0.7047843712944856,0.9963503587168189,0.2,0.2,0.2,0.2,0.2,0.6474385480732208,-0.8220690257902074,0.6301024203688158,1.105814593601316,0.25,0.25,0.25,0.25
2023-09-30,0.6202786325378599,-0.1631421838844911,-0.2122392754306547,-0.15820114580903133,0.5861099705291832,0.4822505322921821,-0.515704911137955,-0.782561251960566,0.5459886843897185,0.47554242051448664,0.14050362575942735,-0.3883696916142828,0.7421318304504113,1.075585170031529,0.5920209272727351,-0.5529251151898708,0.8177020522096031,1.1175641680027408,0.4993638805556102,0.07066669496078433,-0.25092781518170265,0.7348654700811781,0.9676355784923076,0.5413192448749402,-0.38292886161960904,0.836649470010191,0.9977702905993484,0.41405899394752194,0.3153070077194712,-0.724550761347315,0.7138223333125472,1.0254086518422083,0.2,0.2,0.2,0.2,0.2,0.6944490823415318,-0.8758136676690927,0.6448799851853618,1.109433132853929,0.25,0.25,0.25,0.25
2023-12-31,0.5759840373630806,-0.1060148497678722,-0.47508861191294033,-0.13767668538752617,0.9444538746668798,0.44526575955236175,-0.8943368373211302,-0.5696062101534048,1.1439955795251247,0.5054956284049704,0.04975727777403489,-0.04727370537077827,0.7744651919500506,0.69311595949821,0.5266134781517857,-0.10007734970331489,0.8988058816785606,0.6197764968891248,0.5324215932407822,0.004122005951201559,-0.17813009271854022,0.7329114648950238,0.8546420999360733,0.5171775582070524,-0.312532018770122,0.882086460433561,0.8913461418730941,0.4410791540828682,0.3522247795714794,-0.5839515925707033,0.7960921051329672,0.7700102614296563,0.2,0.2,0.2,0.2,0.2,0.7821907111187273,-0.7369191637111924,0.7598768340205294,0.8324696249943455,0.25,0.25,0.25,0.25
2024-03-31,0.40125980821591334,0.2096188270761326,-0.8993644056442772,0.06287283505049465,1.3869643825046283,0.5583477027259696,-1.1162781785943519,-0.080757784837052,1.430856860128304,0.5041759465640538,0.12990368585662335,-0.02761653422869933,0.666847956243036,0.7406583829142181,0.6381807063385304,-0.062468804440708,0.7333431712980749,0.6770124249702646,0.4856450813985267,0.10512055842504693,-0.1897834154235808,0.7708828595164563,0.8799789791180928,0.5635541570069424,-0.2859284569703564,0.8593437458676634,0.8602307584260142,0.4529786626288819,0.3486136490519584,-0.5569517856179074,0.7653598544818476,0.794520512890225,0.2,0.2,0.2,0.2,0.2,0.7944396399064778,-0.6660837977413334,0.699645927615431,0.8477601180827141,0.25,0.25,0.25,0.25
2024-06-30,0.31918652517713886,0.3464166445597265,-0.9793255153696278,0.10468915573194376,1.4230247027501555,0.6042780653599147,-1.111411971176024,9.471091562568139e-05,1.4016029790372624,0.5466171177646406,-0.04032976567784605,-0.09652137104927695,0.6990039531682805,0.8103720896240484,0.4631174868010177,-0.17761917942868943,0.8439045470697684,0.8192651584097619,0.537223900920837,-0.042376401362484994,-0.13553895677289426,0.742908508405403,0.8239498301381649,0.4386574989811099,-0.23416254818642318,0.8955626902200025,0.8271045897962115,0.4493464064131805,0.4160005381513157,-0.5248876655118877,0.8456315590667256,0.6835118288105625,0.2,0.2,0.2,0.2,0.2,0.8582301354605031,-0.6129948193798632,0.8027090679359796,0.6879582174334249,0.25,0.25,0.25,0.25
2024-09-30,0.23772557964866672,0.48145097920880686,-0.9046338919843973,-0.03499523462538194,1.5179783824948567,0.6623692594237309,-0.9683266882753829,-0.11961339039283113,1.4725304667470895,0.5234152992587849,0.010078230846468554,-0.23552484136797533,0.7811613692731478,0.8853783203088061,0.486803991334278,-0.37561771565774427,0.927335895168363,0.8959880198198247,0.5478222977309812,-0.10017201697564848,-0.16091809907035634,0.7262192086836181,0.871939464722164,0.36486968492498234,-0.28127736192729075,0.8890756952881035,0.9134785794214793,0.4660707677772329,0.36018334731373447,-0.5166276987698107,0.8744346285351425,0.6503420893715974,0.2,0.2,0.2,0.2,0.2,0.8192174531331922,-0.6172389057549381,0.863161318222175,0.6442990518361061,0.25,0.25,0.25,0.25
2024-12-31,0.23558172607120725,0.4224602225106168,-0.9743316877128623,-0.0332528724474631,1.5636523803772104,0.5974502773168684,-1.040865044978792,-0.11680366284761608,1.5201164755024341,0.5064765462069115,0.12233444718750813,-0.11327555783170132,0.759009288567948,0.7638006392108396,0.615452591513952,-0.18147666946974594,0.8644327606684106,0.6954996124641618,0.5060347292763675,0.10073910562897333,-0.16953721617819736,0.7831094896566394,0.8145768195065483,0.5830842304294166,-0.2630616281985326,0.8988307497815534,0.7689885177939506,0.4932267700058234,0.31243156132995503,-0.4554344128261222,0.8723608685293367,0.5759763028620177,0.2,0.2,0.2,0.2,0.2,0.8281340358353997,-0.5852903572250553,0.8817740224992946,0.5949347525698191,0.25,0.25,0.25,0.25
2025-03-31,0.32829368819415156,0.30462120713972496,-0.9573694765369405,0.12860005202619312,1.5890319714733405,0.566163671953444,-1.0931943464225617,0.02529059321860799,1.5911274409036618,0.533378535468913,0.06609946444176794,-0.13894737142973979,0.7138987787541585,0.8237190224673031,0.5930777741833787,-0.23439930983782734,0.8376272456007023,0.8111753705207566,0.5247600674591733,0.05581547365087846,-0.16712585852016887,0.7643282721724322,0.8217031832379721,0.5569151309998751,-0.2716873516414116,0.9000842783924601,0.7979005995674893,0.45430601478032295,0.32493827733144637,-0.4149209721717818,0.9433918589473498,0.5025903974352581,0.2,0.2,0.2,0.2,0.2,0.7505669789038589,-0.4829002060179666,0.9511698072850593,0.4686456610636094,0.25,0.25,0.25,0.25
2025-06-30,0.34798112661264885,0.2742462681781628,-0.9427984188846492,0.21110915329988528,1.4825663438653107,0.5584165296529163,-1.10206375415674,0.11483396445931554,1.49074946111373,0.5591531837335783,-0.1227572732906831,0.15275210973648662,0.6947461778814797,0.49685609203023184,0.35759418318661057,0.2179606653021801,0.8570456861573025,0.3209128802932423,0.5750103826267798,-0.1450858329046569,-0.0668522640803362,0.7137759997573194,0.7321161617291969,0.354880804858002,-0.15619826115049845,0.9285657092952507,0.7359309693250596,0.48090030402075673,0.12382736057899447,-0.019220729367577065,0.994132129294327,0.06517610054996993,0.2,0.2,0.2,0.2,0.2,0.5408675517191731,0.0193511926961927,1.0087563278599312,-0.0747020770948437,0.25,0.25,0.25,0.25
2025-09-30,0.3183881076433224,0.44642071607647293,-0.8442655845627679,0.5091173108814547,1.3016194977967015,0.715842172670749,-0.9682000079371142,0.4526466551627557,1.2760007622731453,0.5465893849579546,0.009469265956735515,-0.24257768501458202,0.6620644116538135,0.9768234647823714,0.5404796598962986,-0.4377580442310809,0.7689752056781106,1.1100082281080645,0.5399601541684947,-0.03833542338530914,-0.10181756618306245,0.7653597069474891,0.7665519741566149,0.44911841502217925,-0.20776613504150626,0.9207719094933455,0.7643531395195445,0.5017846775967858,0.1497250858380934,-0.25354424440426737,0.9861926165214656,0.3119172720712165,0.2,0.2,0.2,0.2,0.2,0.6140997653897038,-0.34440073675899263,1.0106022260668113,0.3188226649479657,0.25,0.25,0.25,0.25
